id_partido,fecha,liga,temporada,equipo_home,rival_home,es_local_home,goles_favor_home,goles_contra_home,xg_favor_home,xg_contra_home,xg_favor_roll_5_home,xg_contra_roll_5_home,xg_diff_roll_5_home,xg_favor_roll_10_home,xg_contra_roll_10_home,xg_diff_roll_10_home,conversion_ratio_10_home,equipo_away,rival_away,es_local_away,goles_favor_away,goles_contra_away,xg_favor_away,xg_contra_away,xg_favor_roll_5_away,xg_contra_roll_5_away,xg_diff_roll_5_away,xg_favor_roll_10_away,xg_contra_roll_10_away,xg_diff_roll_10_away,conversion_ratio_10_away,cuota_home,cuota_draw,cuota_away
20220507_Liverpool_Tottenham,2022-05-07 18:45:00,ENG-Premier League,2122,Liverpool,Tottenham,1,1,1,1.0481,0.982635,2.046866,0.5500636,1.4968024,2.4667699999999995,0.6063486,1.8604213999999997,1.0134706464442789,Tottenham,Liverpool,0,1,1,0.982635,1.0481,1.4698152,0.865172,0.6046431999999999,1.9285766,0.9134587000000002,1.0151179,1.451847205940793,1.6636842105263157,3.8426315789473686,7.0
20220508_Arsenal_Leeds,2022-05-08 13:00:00,ENG-Premier League,2122,Arsenal,Leeds,1,2,1,2.7227,0.696785,1.8162308000000005,0.9448786000000002,0.8713522,1.5753849000000002,0.9552788,0.6201061000000002,1.0156241718298988,Leeds,Arsenal,0,1,2,0.696785,2.7227,1.3267832,1.801942,-0.4751588,1.4126621,1.9843769,-0.5717148000000003,0.637094576902306,1.54,4.433684210526316,8.544736842105262
20220510_Aston Villa_Liverpool,2022-05-10 19:00:00,ENG-Premier League,2122,Aston Villa,Liverpool,1,1,2,1.44726,1.75417,1.6234724,0.9006475999999999,0.7228248000000002,1.4910036999999998,0.9383743,0.5526293999999999,1.073101915775316,Liverpool,Aston Villa,0,2,1,1.75417,1.44726,1.809184,0.5959292,1.2132548,2.256131,0.6376371,1.6184938999999998,1.0194438977861224,2.789473684210526,3.3342105263157897,3.226842105263158
20220512_Tottenham_Arsenal,2022-05-12 18:45:00,ENG-Premier League,2122,Tottenham,Arsenal,1,3,0,3.42522,0.387446,0.9447222,0.9671616,-0.0224394000000001,1.7798151,0.8286996999999999,0.9511154,1.404639501800214,Arsenal,Tottenham,0,0,3,0.387446,3.42522,1.8904648,0.9650144,0.9254504,1.7471979000000002,0.8953542999999999,0.8518436000000003,0.8585170240205623,1.9742105263157894,3.488421052631579,5.1147368421052635
20220515_Tottenham_Burnley,2022-05-15 11:00:00,ENG-Premier League,2122,Tottenham,Burnley,1,1,0,2.39449,0.629888,1.4330459999999998,0.7472268,0.6858191999999999,1.7980581,0.846618,0.9514401,1.2791570644146235,Burnley,Tottenham,0,0,1,0.629888,2.39449,1.596456,1.4602648,0.1361912,1.34068553,1.7016264,-0.3609408699999998,0.7458865123378244,1.9742105263157894,3.488421052631579,5.1147368421052635
20220515_West Ham_Manchester City,2022-05-15 13:00:00,ENG-Premier League,2122,West Ham,Manchester City,1,2,2,1.0088,2.14723,1.427293,1.5659628,-0.1386697999999999,1.3823379,1.5170188000000002,-0.1346809000000002,0.8680939240008366,Manchester City,West Ham,0,2,2,2.14723,1.0088,3.134384,0.597342,2.537042,2.535724,0.5952265299999999,1.94049747,1.2225300456476944,3.0710526315789473,3.3394736842105264,3.0805263157894736
20220515_Aston Villa_Crystal Palace,2022-05-15 13:00:00,ENG-Premier League,2122,Aston Villa,Crystal Palace,1,1,1,0.799443,1.39009,1.5304124,0.9271796,0.6032328000000001,1.5054596999999998,1.0510806,0.4543790999999997,0.9963727382587936,Crystal Palace,Aston Villa,0,1,1,1.39009,0.799443,1.364931,0.5853526,0.7795783999999999,1.3089369999999998,0.8704986,0.4384383999999998,1.069569376089624,2.789473684210526,3.3342105263157897,3.226842105263158
20220515_Everton_Brentford,2022-05-15 15:30:00,ENG-Premier League,2122,Everton,Brentford,1,2,3,2.69589,1.81626,1.1197628,1.0817478,0.0380149999999999,1.0035772,1.1382221,-0.1346449,0.8967911020785426,Brentford,Everton,0,3,2,1.81626,2.69589,1.931773,1.0192145999999995,0.9125584,1.8352637,1.1517244,0.6835393000000001,0.926296898752534,2.9257894736842105,3.392631578947368,3.488421052631579
20220516_Newcastle United_Arsenal,2022-05-16 19:00:00,ENG-Premier League,2122,Newcastle United,Arsenal,1,2,0,1.68299,0.492454,1.2593654,1.6844026,-0.4250371999999998,1.0090059,1.5914859,-0.5824799999999999,0.9910735000920212,Arsenal,Newcastle United,0,0,2,0.492454,1.68299,1.69795,1.4420444,0.2559056000000002,1.4922775,1.1829653,0.3093122000000001,0.8711510619498973,2.312105263157895,3.3131578947368423,3.8242105263157895
20220519_Everton_Crystal Palace,2022-05-19 18:45:00,ENG-Premier League,2122,Everton,Crystal Palace,1,3,2,0.813157,1.6023,1.3213027999999998,1.2877332,0.0335695999999996,1.2334394,1.2486346,-0.0151952000000001,0.8918144727544193,Crystal Palace,Everton,0,2,3,1.6023,0.813157,1.337415,0.5693942,0.7680208000000001,1.3661057,0.7785259,0.5875797999999999,0.8052079680159684,2.9257894736842105,3.392631578947368,3.488421052631579
20220519_Chelsea_Leicester,2022-05-19 19:00:00,ENG-Premier League,2122,Chelsea,Leicester,1,1,1,1.61996,0.0417972,1.863838,0.8617079999999999,1.0021300000000002,1.8801481,1.0392556,0.8408925000000003,1.0637454231688326,Leicester,Chelsea,0,1,1,0.0417972,1.61996,1.3656216,1.5224544,-0.1568327999999998,1.1389790000000002,1.5997859,-0.4608068999999999,1.4925635217475284,1.3473684210526315,5.2,12.465789473684211
20220519_Aston Villa_Burnley,2022-05-19 19:00:00,ENG-Premier League,2122,Aston Villa,Burnley,1,1,1,0.996403,1.63117,1.392877,1.0084774,0.3843996,1.300025,1.0571426000000002,0.2428823999999998,0.923058461907685,Burnley,Aston Villa,0,1,1,1.63117,0.996403,1.3461596,1.3808128,-0.0346531999999999,1.31875113,1.7123954,-0.39364427,0.7582926140942043,2.789473684210526,3.3342105263157897,3.226842105263158
20220522_Liverpool_Wolverhampton Wanderers,2022-05-22 15:00:00,ENG-Premier League,2122,Liverpool,Wolverhampton Wanderers,1,3,1,3.19385,1.11708,1.686474,0.6183430000000001,1.068131,1.7988309999999998,0.64653,1.1523009999999998,1.111832566910084,Wolverhampton Wanderers,Liverpool,0,1,3,1.11708,3.19385,0.8427874,2.185182,-1.3423946000000002,0.9645569,1.7994244,-0.8348674999999999,1.3477677182468777,1.6636842105263157,3.8426315789473686,7.0
20220522_Arsenal_Everton,2022-05-22 15:00:00,ENG-Premier League,2122,Arsenal,Everton,1,5,1,4.35597,1.08601,1.4217788000000002,1.6598821999999998,-0.2381033999999995,1.4880964,1.2235833,0.2645131,0.8735987308357638,Everton,Arsenal,0,1,5,1.08601,4.35597,1.398942,1.2673992000000005,0.1315427999999996,1.2438742,1.3330616,-0.0891873999999999,1.045120925314694,1.54,4.433684210526316,8.544736842105262
20220522_Chelsea_Watford,2022-05-22 15:00:00,ENG-Premier League,2122,Chelsea,Watford,1,2,1,2.59231,0.575755,1.717912,0.79227244,0.92563956,1.8290641,0.9468630199999998,0.8822010800000003,0.9841093135504034,Watford,Chelsea,0,1,2,0.575755,2.59231,0.8578702,2.1253606,-1.2674904,0.9413234,1.8690825,-0.9277591,0.6373998166838128,1.3473684210526315,5.2,12.465789473684211
20220806_Fulham_Liverpool,2022-08-06 11:30:00,ENG-Premier League,2223,Fulham,Liverpool,1,2,2,1.26822,2.34111,,,,,,,,Liverpool,Fulham,0,2,2,2.34111,1.26822,1.98445,0.7567668000000001,1.2276832,1.869904,0.6953064,1.1745976,1.123051705835323,2.743157894736842,3.3236842105263156,3.236842105263158
20220806_Newcastle United_Nottingham Forest,2022-08-06 14:00:00,ENG-Premier League,2223,Newcastle United,Nottingham Forest,1,2,0,1.8591,0.235825,1.2823864,1.886447,-0.6040606,1.2457689,1.5029883000000002,-0.2572194000000001,0.9632597480481748,Nottingham Forest,Newcastle United,0,0,2,0.235825,1.8591,,,,,,,,2.312105263157895,3.3131578947368423,3.8242105263157895
20220806_Tottenham_Southampton,2022-08-06 14:00:00,ENG-Premier League,2223,Tottenham,Southampton,1,4,1,1.6172,0.386546,2.454145,0.5300712,1.9240738,2.0514371,0.7347047,1.3167324000000002,1.2186572921698198,Southampton,Tottenham,0,1,4,0.386546,1.6172,0.7477020000000001,2.1848474,-1.4371453999999997,0.9982506,2.1619517,-1.1637011,0.8014011698052875,1.9742105263157894,3.488421052631579,5.1147368421052635
20220806_Everton_Chelsea,2022-08-06 16:30:00,ENG-Premier League,2223,Everton,Chelsea,1,0,1,0.541983,1.92315,1.39272,1.8963112,-0.5035912,1.2866905999999998,1.6190016,-0.3323110000000002,1.0103431156308165,Chelsea,Everton,0,1,0,1.92315,0.541983,1.742638,0.78373224,0.9589057600000002,1.9812231,0.97983482,1.0013882799999998,0.959003072898215,2.9257894736842105,3.392631578947368,3.488421052631579
20220807_West Ham_Manchester City,2022-08-07 15:30:00,ENG-Premier League,2223,West Ham,Manchester City,1,0,2,0.246188,2.58739,1.0755072,1.5836148,-0.5081075999999998,1.2140324,1.591449,-0.3774166000000001,1.153180793872722,Manchester City,West Ham,0,2,0,2.58739,0.246188,3.186322,0.7399354,2.4463866000000003,2.614681,0.60763053,2.0070504700000003,1.1856126289927418,3.0710526315789473,3.3394736842105264,3.0805263157894736
20220813_Aston Villa_Everton,2022-08-13 11:30:00,ENG-Premier League,2223,Aston Villa,Everton,1,2,1,2.66696,1.37507,0.7959684,1.7369342,-0.9409658,1.2097204,1.3187909,-0.1090704999999998,0.9093002736001858,Everton,Aston Villa,0,1,2,1.37507,2.66696,1.1898466,1.9859832,-0.7961365999999999,1.1093148999999998,1.5868776,-0.4775627000000002,0.9916021216318996,2.789473684210526,3.3342105263157897,3.226842105263158
20220813_Arsenal_Leicester,2022-08-13 14:00:00,ENG-Premier League,2223,Arsenal,Leicester,1,4,2,3.0107,0.690679,1.8789160000000005,1.619475,0.2594410000000002,1.8475734000000004,1.2821767999999998,0.5653966000000006,1.0283753661016302,Leicester,Arsenal,0,2,4,0.690679,3.0107,1.75232444,1.4823554,0.2699690400000001,1.20735972,1.5445839,-0.33722418,1.5736804821677486,1.54,4.433684210526316,8.544736842105262
20220814_Chelsea_Tottenham,2022-08-14 15:30:00,ENG-Premier League,2223,Chelsea,Tottenham,1,2,2,1.83945,1.58708,1.884986,0.66870484,1.21628116,2.0445241000000003,0.79061112,1.2539129800000004,0.9293111637514256,Tottenham,Chelsea,0,2,2,1.58708,1.83945,2.446909,0.5525538,1.8943552,1.9583621,0.7088629,1.2494992,1.327639394349291,1.3473684210526315,5.2,12.465789473684211
20220815_Liverpool_Crystal Palace,2022-08-15 19:00:00,ENG-Premier League,2223,Liverpool,Crystal Palace,1,1,1,2.23596,1.64468,1.905802,0.9873402,0.9184618,1.976334,0.7687019,1.2076321,1.06257289376548,Crystal Palace,Liverpool,0,1,1,1.64468,2.23596,1.4089596,0.8171976000000001,0.5917619999999999,1.2775103,0.7809368,0.4965734999999999,0.8610491351426794,1.6636842105263157,3.8426315789473686,7.0
20220820_Tottenham_Wolverhampton Wanderers,2022-08-20 11:30:00,ENG-Premier League,2223,Tottenham,Wolverhampton Wanderers,1,1,0,1.46608,0.686123,2.567798,0.7108238,1.8569742,1.7562601,0.8389927,0.9172674,1.3096002638787592,Wolverhampton Wanderers,Tottenham,0,0,1,0.686123,1.46608,0.9209136,2.0192620000000003,-1.0983484000000003,0.9335959,1.94484,-1.0112441,0.8569008744566311,1.9742105263157894,3.488421052631579,5.1147368421052635
20220820_Everton_Nottingham Forest,2022-08-20 14:00:00,ENG-Premier League,2223,Everton,Nottingham Forest,1,1,1,1.43408,0.918315,1.302422,2.4729280000000005,-1.1705060000000005,1.2110924,1.7773379000000002,-0.5662455000000002,0.9082701631434866,Nottingham Forest,Everton,0,1,1,0.918315,1.43408,,,,,,,,2.9257894736842105,3.392631578947368,3.488421052631579
20220820_Fulham_Brentford,2022-08-20 14:00:00,ENG-Premier League,2223,Fulham,Brentford,1,3,2,2.89934,1.59352,,,,,,,,Brentford,Fulham,0,2,3,1.59352,2.89934,1.7324784000000002,1.3028114,0.4296670000000002,1.7073247000000005,1.1911696,0.5161551000000002,1.2299937850171176,2.743157894736842,3.3236842105263156,3.236842105263158
20220821_West Ham_Brighton,2022-08-21 13:00:00,ENG-Premier League,2223,West Ham,Brighton,1,0,2,0.768634,1.82645,1.3738226,1.832602,-0.4587794,1.2243208,1.687172,-0.4628512,0.8984565985838038,Brighton,West Ham,0,2,0,1.82645,0.768634,2.020066,1.0054724,1.0145936,1.6305165,1.0946247999999998,0.5358917000000003,1.1039439932414097,3.0710526315789473,3.3394736842105264,3.0805263157894736
20220821_Newcastle United_Manchester City,2022-08-21 15:30:00,ENG-Premier League,2223,Newcastle United,Manchester City,1,3,3,2.2127,3.67382,1.2928102,1.5768798,-0.2840696,1.3204559,1.2557149,0.0647409999999999,0.9845077109294518,Manchester City,Newcastle United,0,3,3,3.67382,2.2127,2.62784,0.4077263999999999,2.2201136,2.676455,0.5913315,2.0851235,1.307699435372747,2.312105263157895,3.3131578947368423,3.8242105263157895
20220827_Liverpool_Bournemouth,2022-08-27 14:00:00,ENG-Premier League,2223,Liverpool,Bournemouth,1,9,0,4.86035,0.180991,2.097142,1.2338252,0.8633167999999998,1.998597,0.9249562,1.0736407999999995,0.950666417158428,Bournemouth,Liverpool,0,0,9,0.180991,4.86035,0.307874,1.2967816666666667,-0.9889076666666669,0.307874,1.2967816666666667,-0.9889076666666669,2.1653645607774528,1.6636842105263157,3.8426315789473686,7.0
20220827_Chelsea_Leicester,2022-08-27 14:00:00,ENG-Premier League,2223,Chelsea,Leicester,1,2,1,1.74916,1.96023,1.7334724,0.99126504,0.7422073600000001,1.7986552,0.92648652,0.8721686800000001,0.7227618040623884,Leicester,Chelsea,0,1,2,1.96023,1.74916,0.97033984,1.5709374,-0.60059756,1.16798072,1.5466959,-0.3787151799999999,1.7123555666607522,1.3473684210526315,5.2,12.465789473684211
20220827_Arsenal_Fulham,2022-08-27 16:30:00,ENG-Premier League,2223,Arsenal,Fulham,1,2,1,2.47427,0.926007,2.2011888,0.9754768,1.2257119999999997,1.9495694,1.2087606000000002,0.7408087999999999,1.282333790049336,Fulham,Arsenal,0,1,2,0.926007,2.47427,1.7518966666666664,1.6366683333333334,0.115228333333333,1.7518966666666664,1.6366683333333334,0.115228333333333,0.9513480602013054,1.54,4.433684210526316,8.544736842105262
20220828_Aston Villa_West Ham,2022-08-28 13:00:00,ENG-Premier League,2223,Aston Villa,West Ham,1,0,1,0.304555,0.334589,1.0407854,1.9653702,-0.9245848,1.2168312,1.4869238,-0.2700925999999999,1.0683477968449553,West Ham,Aston Villa,0,1,0,0.334589,0.304555,0.8757614,2.0421020000000003,-1.1663406000000005,1.1515272,1.8040324,-0.6525052000000002,0.7815700909452327,2.789473684210526,3.3342105263157897,3.226842105263158
20220830_Fulham_Brighton,2022-08-30 18:30:00,ENG-Premier League,2223,Fulham,Brighton,1,2,1,1.07093,1.75359,1.54542425,1.84606875,-0.3006445000000002,1.54542425,1.84606875,-0.3006445000000002,0.9706056919229592,Brighton,Fulham,0,1,2,1.75359,1.07093,1.69026,0.7582402,0.9320197999999998,1.8434214,0.9925852,0.8508361999999999,0.9764446824558496,2.743157894736842,3.3236842105263156,3.236842105263158
20220831_Arsenal_Aston Villa,2022-08-31 18:30:00,ENG-Premier League,2223,Arsenal,Aston Villa,1,2,1,2.79971,0.297168,2.5975520000000003,0.8240801999999998,1.7734718000000005,2.0096654000000003,1.2419812,0.7676842000000001,1.1444685545819944,Aston Villa,Arsenal,0,1,2,0.297168,2.79971,0.9024158,1.7060539999999995,-0.8036381999999995,1.1879665,1.4968192,-0.3088526999999998,1.0943060310993356,1.54,4.433684210526316,8.544736842105262
20220831_West Ham_Tottenham,2022-08-31 18:45:00,ENG-Premier League,2223,West Ham,Tottenham,1,1,1,1.52267,0.723285,0.7409191999999999,1.6735669999999998,-0.9326478,1.1605037,1.6489539,-0.4884501999999999,0.8616940543196422,Tottenham,West Ham,0,1,1,0.723285,1.52267,2.186018,0.8048553999999999,1.3811626,1.990357,0.7679144,1.2224426,1.105328790097058,3.0710526315789473,3.3394736842105264,3.0805263157894736
20220831_Liverpool_Newcastle United,2022-08-31 19:00:00,ENG-Premier League,2223,Liverpool,Newcastle United,1,2,1,1.76119,0.643546,2.830856,1.2457222,1.5851338,2.258665,0.9320326,1.3266323999999998,1.0625741034752372,Newcastle United,Liverpool,0,1,2,0.643546,1.76119,1.5864564,1.6284230000000002,-0.0419666000000003,1.3369159,1.6515498000000002,-0.3146339000000002,1.047185505695979,1.6636842105263157,3.8426315789473686,7.0
20220903_Everton_Liverpool,2022-09-03 11:30:00,ENG-Premier League,2223,Everton,Liverpool,1,0,0,1.39169,1.38617,1.2355345999999998,1.767569,-0.5320344000000001,1.3141273,1.8319401,-0.5178128,0.9131528481655864,Liverpool,Everton,0,0,0,1.38617,1.39169,2.544324,1.1510154,1.3933086,2.264387,0.9538911,1.3104959,1.059889029618599,2.9257894736842105,3.392631578947368,3.488421052631579
20220903_Chelsea_West Ham,2022-09-03 14:00:00,ENG-Premier League,2223,Chelsea,West Ham,1,2,1,0.707333,1.4196,1.5417904,1.5479726,-0.0061822,1.6422142000000002,1.1658524199999998,0.4763617800000004,0.8525070283115148,West Ham,Chelsea,0,1,2,1.4196,0.707333,0.9916842,1.482676,-0.4909918000000002,1.0335956999999998,1.5331454,-0.4995497000000002,0.9674953490079836,1.3473684210526315,5.2,12.465789473684211
20220903_Tottenham_Fulham,2022-09-03 14:00:00,ENG-Premier League,2223,Tottenham,Fulham,1,2,1,2.67823,0.381556,1.567675,1.0472316000000002,0.5204433999999998,2.01091,0.7886514,1.2222586,1.1437602161408438,Fulham,Tottenham,0,1,2,0.381556,2.67823,1.4505254,1.827573,-0.3770475999999998,1.4505254,1.827573,-0.3770475999999998,1.103047071017066,1.9742105263157894,3.488421052631579,5.1147368421052635
20220903_Newcastle United_Crystal Palace,2022-09-03 14:00:00,ENG-Premier League,2223,Newcastle United,Crystal Palace,1,0,0,2.90672,0.920595,1.3665835999999998,1.6823330000000003,-0.3157494000000005,1.324485,1.78439,-0.4599050000000002,1.0570138151705644,Crystal Palace,Newcastle United,0,0,0,0.920595,2.90672,1.3263518,1.6958356,-0.3694838,1.3226403999999998,1.1779412,0.1446991999999998,1.0584879620432266,2.312105263157895,3.3131578947368423,3.8242105263157895
20220903_Aston Villa_Manchester City,2022-09-03 16:30:00,ENG-Premier League,2223,Aston Villa,Manchester City,1,1,1,0.279392,1.92143,0.9122812,1.601816,-0.6895348000000001,0.9864913,1.741569,-0.7550777000000002,1.2164311875520977,Manchester City,Aston Villa,0,1,1,1.92143,0.279392,2.834948,0.6809123999999999,2.1540356,3.010635,0.7104239,2.3002111,1.2621917760898362,2.789473684210526,3.3342105263157897,3.226842105263158
20220916_Aston Villa_Southampton,2022-09-16 19:00:00,ENG-Premier League,2223,Aston Villa,Southampton,1,1,0,1.34365,0.218302,0.8703806000000001,1.8684338,-0.9980532,0.8331744999999999,1.802684,-0.9695095,1.2002273230549867,Southampton,Aston Villa,0,0,1,0.218302,1.34365,1.331744,1.2377136,0.0940304,0.9857012,1.6856575,-0.6999563000000001,1.014505192339025,2.789473684210526,3.3342105263157897,3.226842105263158
20220917_Newcastle United_Bournemouth,2022-09-17 14:00:00,ENG-Premier League,2223,Newcastle United,Bournemouth,1,1,1,1.54758,0.976948,1.5761075999999998,1.8192870000000003,-0.2431794000000005,1.427599,1.8106834,-0.3830843999999997,0.7705239562902774,Bournemouth,Newcastle United,0,1,1,0.976948,1.54758,0.3566696,2.224642,-1.8679724,0.3952815,1.9353508333333331,-1.5400693333333333,2.1081933247009843,2.312105263157895,3.3131578947368423,3.8242105263157895
20220917_Tottenham_Leicester,2022-09-17 16:30:00,ENG-Premier League,2223,Tottenham,Leicester,1,6,2,1.98619,1.59449,1.779881,1.0462336,0.7336474,2.113395,0.7993937,1.3140012999999997,1.0409785955873865,Leicester,Tottenham,0,2,6,1.59449,1.98619,0.9149226,1.966552,-1.0516294000000002,1.3336235200000002,1.7244537000000002,-0.39083018,1.574656110851951,1.9742105263157894,3.488421052631579,5.1147368421052635
20220918_Everton_West Ham,2022-09-18 13:15:00,ENG-Premier League,2223,Everton,West Ham,1,1,0,0.39773,0.655351,1.4054760000000002,1.660173,-0.2546969999999997,1.2976613,1.8230781,-0.5254167999999999,0.7706165155603272,West Ham,Everton,0,0,1,0.655351,0.39773,1.2263666,1.1066646,0.1197019999999999,1.1366581999999998,1.3689197,-0.2322615000000001,0.9677482925401036,2.9257894736842105,3.392631578947368,3.488421052631579
20221001_Arsenal_Tottenham,2022-10-01 11:30:00,ENG-Premier League,2223,Arsenal,Tottenham,1,3,1,2.48403,1.5027,1.9454760000000004,0.800732,1.1447440000000004,1.940996,1.2094929,0.7315031000000001,1.133438124839966,Tottenham,Arsenal,0,1,3,1.5027,2.48403,1.859703,0.9972416,0.8624614000000002,2.2137505,0.8540327,1.3597178,1.2196490888882516,1.54,4.433684210526316,8.544736842105262
20221001_Fulham_Newcastle United,2022-10-01 14:00:00,ENG-Premier League,2223,Fulham,Newcastle United,1,1,4,0.683701,4.67198,1.3254866,1.983004,-0.6575173999999999,1.2833975714285712,1.890215,-0.6068174285714287,1.3357387019046412,Newcastle United,Fulham,0,4,1,4.67198,0.683701,1.8488332,1.6930066000000004,0.1558265999999997,1.5708217,1.6349432,-0.0641214999999999,0.7639309006675292,2.743157894736842,3.3236842105263156,3.236842105263158
20221001_Liverpool_Brighton,2022-10-01 14:00:00,ENG-Premier League,2223,Liverpool,Brighton,1,3,3,2.1515,2.36567,2.353336,1.1757094,1.1776266,2.129569,1.0815248,1.0480442,1.0800302408467437,Brighton,Liverpool,0,3,3,2.36567,2.1515,1.905982,0.8475492000000001,1.0584327999999998,2.092868,0.9607068,1.1321612,1.0511885837097306,1.6636842105263157,3.8426315789473686,7.0
20221001_West Ham_Wolverhampton Wanderers,2022-10-01 16:30:00,ENG-Premier League,2223,West Ham,Wolverhampton Wanderers,1,2,0,1.03934,0.575988,0.9401688,0.7918706,0.1482982,1.1569957,1.3122363,-0.1552405999999999,0.8643067002697589,Wolverhampton Wanderers,West Ham,0,0,2,0.575988,1.03934,0.9524896,1.278863,-0.3263734,0.9367016,1.6490625,-0.7123609000000002,0.6405448218036334,3.0710526315789473,3.3394736842105264,3.0805263157894736
20221008_Newcastle United_Brentford,2022-10-08 14:00:00,ENG-Premier League,2223,Newcastle United,Brentford,1,5,1,2.44631,1.13466,2.3406892,1.0949828,1.2457063999999998,1.9385098,1.2977003,0.6408094999999998,0.8253758503692629,Brentford,Newcastle United,0,1,5,1.13466,2.44631,1.64732,1.2612701999999998,0.3860498000000003,1.4810282,1.4731174,0.0079108000000001,1.2828916539930475,2.312105263157895,3.3131578947368423,3.8242105263157895
20221008_Chelsea_Wolverhampton Wanderers,2022-10-08 14:00:00,ENG-Premier League,2223,Chelsea,Wolverhampton Wanderers,1,3,0,2.43092,0.748449,1.181749,1.5480539999999998,-0.3663049999999999,1.5352145,1.09866742,0.43654708,1.042198961644147,Wolverhampton Wanderers,Chelsea,0,0,3,0.748449,2.43092,0.9304626,1.193515,-0.2630523999999998,0.9531147,1.4136925,-0.4605778000000001,0.5245952826083969,1.3473684210526315,5.2,12.465789473684211
20221009_West Ham_Fulham,2022-10-09 13:00:00,ENG-Premier League,2223,West Ham,Fulham,1,3,1,3.43676,0.549848,0.99431,0.5417781999999999,0.4525318,0.9350357,1.2919401,-0.3569044000000002,0.8555813905486278,Fulham,West Ham,0,1,3,0.549848,3.43676,0.8823587999999999,2.598696,-1.7163372,1.2084355,2.237935625,-1.029500125,1.3447124973648807,3.0710526315789473,3.3394736842105264,3.0805263157894736
20221009_Arsenal_Liverpool,2022-10-09 15:30:00,ENG-Premier League,2223,Arsenal,Liverpool,1,3,2,2.81968,0.765151,2.1001200000000004,1.0590050000000002,1.0411150000000002,2.1506544,1.0172409000000002,1.1334134999999994,1.162436343823376,Liverpool,Arsenal,0,2,3,0.765151,2.81968,2.336444,1.3199074,1.0165366000000002,2.239909,1.2198283,1.0200806999999998,1.116116272528807,1.54,4.433684210526316,8.544736842105262
20221009_Everton_Manchester United,2022-10-09 18:00:00,ENG-Premier League,2223,Everton,Manchester United,1,1,2,0.365844,1.82612,1.32315,1.4661102,-0.1429602000000001,1.186605,1.8797246,-0.6931196,0.9270136844074612,Manchester United,Everton,0,2,1,1.82612,0.365844,1.640662,1.5861112,0.0545508000000001,1.4074208,1.4909709000000002,-0.0835501,0.9947266697162144,2.9257894736842105,3.392631578947368,3.488421052631579
20221015_Fulham_Bournemouth,2022-10-15 14:00:00,ENG-Premier League,2223,Fulham,Bournemouth,1,2,2,1.61738,1.62829,0.8071269999999998,2.791194,-1.984067,1.135259111111111,2.371138333333333,-1.235879222222222,1.370219377994786,Bournemouth,Fulham,0,2,2,1.62829,1.61738,0.8302124,1.327248,-0.4970356,0.583963888888889,1.7096594444444446,-1.1256955555555557,1.5221612406375191,2.743157894736842,3.3236842105263156,3.236842105263158
20221015_Tottenham_Everton,2022-10-15 16:30:00,ENG-Premier League,2223,Tottenham,Everton,1,2,0,2.49409,0.560039,1.5324092,1.3764962,0.1559129999999999,1.8592136,1.0906758,0.7685377999999998,1.3446538124216538,Everton,Tottenham,0,0,2,0.560039,2.49409,1.0653887999999998,1.3745522,-0.3091634000000001,1.1418737,1.9021066,-0.7602329000000001,0.7881775469760386,1.9742105263157894,3.488421052631579,5.1147368421052635
20221016_Aston Villa_Chelsea,2022-10-16 13:00:00,ENG-Premier League,2223,Aston Villa,Chelsea,1,0,2,2.44542,1.23643,0.8947694,1.0918828,-0.1971134,0.8985926,1.3989684,-0.5003758,1.0015651124156684,Chelsea,Aston Villa,0,2,0,1.23643,2.44542,1.5294346,1.2558018,0.2736328000000001,1.6314535,1.12353342,0.5079200799999999,0.9807199649147432,2.789473684210526,3.3342105263157897,3.226842105263158
20221016_Liverpool_Manchester City,2022-10-16 15:30:00,ENG-Premier League,2223,Liverpool,Manchester City,1,1,0,1.9992,0.911493,2.1848722,1.4803153999999998,0.7045568000000002,2.1410071,1.3570703,0.7839368,1.1676742371969542,Manchester City,Liverpool,0,0,1,0.911493,1.9992,2.585922,0.6269274,1.9589946,2.658766,0.6057288,2.0530372,1.3540110885985872,1.6636842105263157,3.8426315789473686,7.0
20221019_Liverpool_West Ham,2022-10-19 18:30:00,ENG-Premier League,2223,Liverpool,West Ham,1,1,0,2.24066,2.48649,1.6126421999999998,1.6264158000000002,-0.0137736000000003,2.2217491000000003,1.4360690000000005,0.7856801,1.080229500158456,West Ham,Liverpool,0,0,1,2.48649,2.24066,1.6516642,0.5510756,1.1005886,1.3216742,1.0168758,0.3047983999999999,0.6809539893008509,1.6636842105263157,3.8426315789473686,7.0
20221019_Newcastle United_Everton,2022-10-19 18:30:00,ENG-Premier League,2223,Newcastle United,Everton,1,1,0,1.13393,0.0609567,2.472148,1.0263928000000002,1.4457551999999996,1.9193658,1.3543629,0.5650029000000001,0.8857087660367993,Everton,Newcastle United,0,0,1,0.0609567,1.13393,0.9430186,1.6642682,-0.7212495999999999,1.0892766,1.7159185999999995,-0.6266419999999997,0.7344317004223717,2.312105263157895,3.3131578947368423,3.8242105263157895
